paper,item,Code,Structure,canonical_structure,domain,Measure,measure_class,Stat,role,taxon,Definition
Mackes_etal_2020,Mackes_etal_2020,mean.mm3,Cerebral cortex parcels,Cerebral cortex parcels,NA,Vol.mm3,volume,group mean,primary,Homo sapiens,Mean regional volume (group)
Mackes_etal_2020,Mackes_etal_2020,sd.mm3,Cerebral cortex parcels,Cerebral cortex parcels,NA,Vol.mm3,volume,SD,info,Homo sapiens,SD of regional volume
Mackes_etal_2020,Mackes_etal_2020,se.mm3,Cerebral cortex parcels,Cerebral cortex parcels,NA,Vol.mm3,volume,SE,info,Homo sapiens,SE of regional volume
Jacob_etal_2021,Jacob_etal_2021 TABLE 1,hemisphere_weight_mg_mean,Cerebral hemisphere,Cerebral hemisphere,NA,Mass.mg,mass,mean,primary,Procyon lotor,"Group mean weight of the dissected cerebral hemisphere, mg."
Jacob_etal_2021,Jacob_etal_2021 TABLE 1,hemisphere_weight_mg_sem,Cerebral hemisphere,Cerebral hemisphere,NA,Mass.mg,mass,sem,primary,Procyon lotor,"SEM of hemisphere weight, mg."
HerculanoHouzel__2015,HerculanoHouzel__2015_Table1,D.A..N.mg.1.mm.2.,CerebralCortex,CerebralCortex,cell_counts,Density.ratio.N_mg_mm2,Density.ratio.N_mg_mm2,point,primary,"Mammals (24 species, 6 clades)","D/A: ratio of cortical neuronal density (neurons per mg) to total cortical surface area (mm2), in N mg-1 mm-2"
HerculanoHouzel__2015,HerculanoHouzel__2015_Table2,"D/A,(N mg⁻¹mm⁻²)",CerebralCortex,CerebralCortex,cell_counts,Density.ratio.N_mg_mm2,Density.ratio.N_mg_mm2,point,primary,Rattus norvegicus (postnatal development),D/A: ratio of cortical neuronal density (neurons per mg) to total cortical surface area (mm2)
HerculanoHouzel__2015,HerculanoHouzel__2015_Table1,NCX,CerebralCortex,CerebralCortex,cell_counts,N.n,count (number),point,primary,"Mammals (24 species, 6 clades)","number of neurons in the cerebral cortex, both hemispheres together"
HerculanoHouzel__2015,HerculanoHouzel__2015_Table2,NCX,CerebralCortex,CerebralCortex,cell_counts,N.n,count (number),point,primary,Rattus norvegicus (postnatal development),number of neurons in the cerebral cortex
Kazu_etal_2014,Kazu_etal_2014_Table1,CerebralCortex_N.n,CerebralCortex,CerebralCortex,cell_counts,N.n,count (number),NA,primary,Artiodactyla,cerebral cortex neuron number (grey + white + hippocampus)
Kazu_etal_2015,Kazu_etal_2015_TABLE1,CerebralCortex_N.n,CerebralCortex,CerebralCortex,cell_counts,N.n,count (number),NA,primary,Artiodactyla,cerebral cortex neuron number (grey + white + hippocampus)
HerculanoHouzel__2015,HerculanoHouzel__2015_Table2,DCX (N mg⁻¹),CerebralCortex,CerebralCortex,cell_counts,N.p.mg,density (per mass/volume),point,primary,Rattus norvegicus (postnatal development),"neuronal density in the cerebral cortex including white matter, in neurons per mg"
Kazu_etal_2014,Kazu_etal_2014_Table1,CerebralCortex_N.p.mg,CerebralCortex,CerebralCortex,cell_counts,N.p.mg,density (per mass/volume),NA,primary,Artiodactyla,cerebral cortex neuronal density
Kazu_etal_2015,Kazu_etal_2015_TABLE1,CerebralCortex_N.p.mg,CerebralCortex,CerebralCortex,cell_counts,N.p.mg,density (per mass/volume),NA,primary,Artiodactyla,cerebral cortex neuronal density
HerculanoHouzel__2015,HerculanoHouzel__2015_Table2,NCX (g),CerebralCortex,CerebralCortex,cell_counts,Mass.g,mass,point,primary,Rattus norvegicus (postnatal development),"mass of the cerebral cortex including white matter, in grams"
Kazu_etal_2014,Kazu_etal_2014_Table1,CerebralCortex_Mass.g,CerebralCortex,CerebralCortex,cell_counts,Mass.g,mass,NA,primary,Artiodactyla,cerebral cortex mass (grey matter + white matter + hippocampus)
Kazu_etal_2015,Kazu_etal_2015_TABLE1,CerebralCortex_Mass.g,CerebralCortex,CerebralCortex,cell_counts,Mass.g,mass,NA,primary,Artiodactyla,cerebral cortex mass (grey matter + white matter + hippocampus)
HerculanoHouzel__2015,HerculanoHouzel__2015_Table2,O/N,CerebralCortex,CerebralCortex,cell_counts,O.p.N,ratio (per neuron),point,primary,Rattus norvegicus (postnatal development),"ratio of other (non-neuronal, presumed mostly glial) cells to neurons in the entire cortex, including white matter"
Kazu_etal_2014,Kazu_etal_2014_Table1,CerebralCortex_O.p.N,CerebralCortex,CerebralCortex,cell_counts,O.p.N,ratio (per neuron),NA,primary,Artiodactyla,cerebral cortex other-cell / neuron ratio
Kazu_etal_2015,Kazu_etal_2015_TABLE1,CerebralCortex_O.p.N,CerebralCortex,CerebralCortex,cell_counts,O.p.N,ratio (per neuron),NA,primary,Artiodactyla,cerebral cortex other-cell / neuron ratio
Brodmann__1913,Brodmann__1913_Table1,CorticalSurface_1hemisphere.mm2,cerebral cortex,CerebralCortex,cell_counts,Area.mm2,surface area,NA,primary,Mammalia (all orders),total cortical surface area of ONE hemisphere
HerculanoHouzel__2015,HerculanoHouzel__2015_Table1,ACX..mm2.,CerebralCortex,CerebralCortex,cell_counts,Area.mm2,surface area,point,primary,"Mammals (24 species, 6 clades)","total surface area of the cerebral cortex, in mm2"
HerculanoHouzel__2015,HerculanoHouzel__2015_Table2,ACX (mm²),CerebralCortex,CerebralCortex,cell_counts,Area.mm2,surface area,point,primary,Rattus norvegicus (postnatal development),"total surface area of the cerebral cortex, in mm2"
HerculanoHouzel__2015,HerculanoHouzel__2015_Table1,T,CerebralCortexGrey,CerebralCortexGrey,cell_counts,Thickness.mm,Thickness.mm,point,primary,"Mammals (24 species, 6 clades)","thickness of the cortical grey matter in mm, computed by the author as cortical volume divided by cortical surface area (VCX/ACX)"
Kazu_etal_2014,Kazu_etal_2014_Table1,CerebralCortexGrey_N.n,CerebralCortexGrey,CerebralCortexGrey,cell_counts,N.n,count (number),NA,primary,Artiodactyla,cortical grey-matter neuron number
Kazu_etal_2015,Kazu_etal_2015_TABLE1,CerebralCortexGrey_N.n,CerebralCortexGrey,CerebralCortexGrey,cell_counts,N.n,count (number),NA,primary,Artiodactyla,cortical grey-matter neuron number
HerculanoHouzel__2015,HerculanoHouzel__2015_Table1,DNCX..N.mg.1.,CerebralCortexGrey,CerebralCortexGrey,cell_counts,N.p.mg,density (per mass/volume),point,primary,"Mammals (24 species, 6 clades)","neuronal density in the cerebral cortical grey matter, in neurons per mg (or neurons per mm3 where taken from other authors)"
Kazu_etal_2014,Kazu_etal_2014_Table1,CerebralCortexGrey_N.p.mg,CerebralCortexGrey,CerebralCortexGrey,cell_counts,N.p.mg,density (per mass/volume),NA,primary,Artiodactyla,cortical grey-matter neuronal density
Kazu_etal_2015,Kazu_etal_2015_TABLE1,CerebralCortexGrey_N.p.mg,CerebralCortexGrey,CerebralCortexGrey,cell_counts,N.p.mg,density (per mass/volume),NA,primary,Artiodactyla,cortical grey-matter neuronal density
Ribeiro_etal_2013,Ribeiro_etal_2013_Table1,CorticalGrey_N.p.mg,CerebralCortexGrey,CerebralCortexGrey,cell_counts,N.p.mg,density (per mass/volume),mean,primary,Homo sapiens,mean neuronal density in the cortical grey matter of that region
Ribeiro_etal_2013,Ribeiro_etal_2013_Table1,CorticalGrey_N.p.mg_SE,CerebralCortexGrey,CerebralCortexGrey,cell_counts,N.p.mg,density (per mass/volume),SE,primary,Homo sapiens,dispersion printed after the neuronal density
Ribeiro_etal_2013,Ribeiro_etal_2013_Table1,CorticalGrey_O.p.mg,CerebralCortexGrey,CerebralCortexGrey,cell_counts,O.p.mg,density (per mass/volume),mean,primary,Homo sapiens,mean other (non-neuronal) cell density in the cortical grey matter of that region
Ribeiro_etal_2013,Ribeiro_etal_2013_Table1,CorticalGrey_O.p.mg_SE,CerebralCortexGrey,CerebralCortexGrey,cell_counts,O.p.mg,density (per mass/volume),SE,primary,Homo sapiens,dispersion printed after the other-cell density
HerculanoHouzel__2015,HerculanoHouzel__2015_Table1,MCX..g.or.cm3.,CerebralCortexGrey,CerebralCortexGrey,cell_counts,Mass.g,mass,point,primary,"Mammals (24 species, 6 clades)","mass of the cortical grey matter in grams, or its volume in cm3 where taken from other authors"
HerculanoHouzel__2015,HerculanoHouzel__2015_Table1,O.N,CerebralCortexGrey,CerebralCortexGrey,cell_counts,O.p.N,ratio (per neuron),point,primary,"Mammals (24 species, 6 clades)","O/N: ratio of the number of other (non-neuronal, presumed mostly glial) cells to the number of neurons in the cortical grey matter"
Kazu_etal_2014,Kazu_etal_2014_Table1,CerebralCortexGrey_O.p.N,CerebralCortexGrey,CerebralCortexGrey,cell_counts,O.p.N,ratio (per neuron),NA,primary,Artiodactyla,cortical grey-matter other-cell / neuron ratio
Kazu_etal_2015,Kazu_etal_2015_TABLE1,CerebralCortexGrey_O.p.N,CerebralCortexGrey,CerebralCortexGrey,cell_counts,O.p.N,ratio (per neuron),NA,primary,Artiodactyla,cortical grey-matter other-cell / neuron ratio
Ribeiro_etal_2013,Ribeiro_etal_2013_Table1,CorticalGrey_O.p.N,CerebralCortexGrey,CerebralCortexGrey,cell_counts,O.p.N,ratio (per neuron),mean,primary,Homo sapiens,mean other-cell / neuron ratio in the cortical grey matter of that region
Ribeiro_etal_2013,Ribeiro_etal_2013_Table1,CorticalGrey_O.p.N_SE,CerebralCortexGrey,CerebralCortexGrey,cell_counts,O.p.N,ratio (per neuron),SE,primary,Homo sapiens,dispersion printed after the other-cell / neuron ratio
Heuer_etal_2023,Heuer_etal_2023_Data,Cerebral_section_length_mm,Cerebrum,Cerebrum,NA,length,length,mm,primary,Mammals,perimeter around the cerebral pial surface of the mid-section
Heuer_etal_2023,Heuer_etal_2023_Data,Log10Length_ctx_source,Cerebrum,Cerebrum,NA,length,length,log10 mm,info,Mammals,source-released log10 cerebral section length
Heuer_etal_2023,Heuer_etal_2023_Data,Cerebral_section_area_mm2,Cerebrum,Cerebrum,NA,area,surface area,mm2,primary,Mammals,area of the cerebral mid-section
Heuer_etal_2023,Heuer_etal_2023_Data,Log10Area_ctx_source,Cerebrum,Cerebrum,NA,area,surface area,log10 mm2,info,Mammals,source-released log10 cerebral section area
Kochiyama_etal_2018,Kochiyama_etal_2018_FossilSpecimensText,Cerebrum_Vol.cc,Cerebrum,Cerebrum,NA,Vol.cc,volume,NA,primary,Homo,reconstructed cerebral volume (as printed)
Kochiyama_etal_2018,Kochiyama_etal_2018_FossilSpecimensText,Cerebrum_Vol.mm3,Cerebrum,Cerebrum,NA,Vol.mm3,volume,NA,primary,Homo,cerebral volume in project units
Stephan_etal_1981,Stephan_etal_1981_TablesI-VI,Complexus_centromedialis,Complexus_centromedialis,Complexus_centromedialis,brain_structure_volume,Vol.mm3,volume,NA,primary,"Insectivora, Scandentia & Primates",centromedial amygdaloid complex: central and medial nuclei plus anterior amygdaloid area including nucleus of lateral olfactory tract; intercalated masses assigned here
Stephan_etal_1987,Stephan_etal_1987_Table1,Complexus_centromedialis_mm3,Complexus_centromedialis,Complexus_centromedialis,brain_structure_volume,Vol.mm3,volume,NA,primary,Insectivora & Primates,Complexus centromedialis (Vol.mm3)
Stephan_etal_1981,Stephan_etal_1981_TablesI-VI,Complexus_corticobasolateralis,Complexus_corticobasolateralis,Complexus_corticobasolateralis,brain_structure_volume,Vol.mm3,volume,NA,primary,"Insectivora, Scandentia & Primates","corticobasolateral amygdaloid complex: lateral, cortical and basal nuclei; basal includes accessory, magnocellular and parvocellular parts"
Stephan_etal_1987,Stephan_etal_1987_Table1,Complexus_corticobasolateralis_mm3,Complexus_corticobasolateralis,Complexus_corticobasolateralis,brain_structure_volume,Vol.mm3,volume,NA,primary,Insectivora & Primates,Complexus corticobasolateralis (Vol.mm3)
Baron_etal_1990,Baron_etal_1990_Table1,Complexus_sensorius_trigeminalis_mm3,Complexus_sensorius_trigeminalis,Complexus_sensorius_trigeminalis,brain_structure_volume,Vol.mm3,volume,NA,primary,Insectivora & Primates,Complexus sensorius trigeminalis (Vol.mm3)
Matano__1986,Matano__1986_TableI,Complexus_vestibularis_unilateral_mm3,Complexus_vestibularis,Complexus_vestibularis,brain_structure_volume,Vol.mm3,volume,NA,both,Scandentia & Primates,volume of the whole vestibular nuclear complex in mm3 (ONE SIDE)
Stephan_etal_1981,Stephan_etal_1981_TablesI-VI,Complexus_vestibularis,Complexus_vestibularis,Complexus_vestibularis,brain_structure_volume,Vol.mm3,volume,NA,primary,"Insectivora, Scandentia & Primates",vestibular nuclear complex
Frahm_etal_1998,Frahm_etal_1998_Table1,Corpus_geniculatum_laterale_mm3,Corpus_geniculatum_laterale,Corpus_geniculatum_laterale,brain_structure_volume,Vol.mm3,volume,NA,primary,Insectivora & Primates,Corpus geniculatum laterale (Vol.mm3)
Stephan_etal_1981,Stephan_etal_1981_TablesI-VI,Corpus_geniculatum_laterale,Corpus_geniculatum_laterale,Corpus_geniculatum_laterale,brain_structure_volume,Vol.mm3,volume,NA,primary,"Insectivora, Scandentia & Primates",lateral geniculate body
Stephan_etal_1984,Stephan_etal_1984_Table1,Corpus_geniculatum_laterale_mm3,Corpus_geniculatum_laterale,Corpus_geniculatum_laterale,brain_structure_volume,Vol.mm3,volume,NA,primary,Insectivora & Primates,Corpus geniculatum laterale (Vol.mm3)
deSousa_etal_2009,deSousa_etal_2009_Table1,left_LGN_volume_mm3,Corpus_geniculatum_laterale,Corpus_geniculatum_laterale,brain_structure_volume,Vol.mm3,volume,NA,secondary,Apes & humans + M. fascicularis,LEFT lateral geniculate nucleus volume in mm3; printed in mm3 and used as printed
deSousa_etal_2010,deSousa_etal_2010_Table1,Corpus_geniculatum_laterale_mm3,Corpus_geniculatum_laterale,Corpus_geniculatum_laterale,brain_structure_volume,Vol.mm3,volume,NA,primary,Insectivora & Primates,Corpus geniculatum laterale (Vol.mm3)
deSousa_etal_2013,deSousa_etal_2013_Table1,Corpus_geniculatum_laterale_mm3,Corpus_geniculatum_laterale,Corpus_geniculatum_laterale,brain_structure_volume,Vol.mm3,volume,NA,primary,Insectivora & Primates,Corpus geniculatum laterale published bilateral estimate (= 2 x measured left LGN)
Stephan_etal_1981,Stephan_etal_1981_TablesI-VI,Corpus_pineal,Corpus_pineal,Corpus_pineal,brain_structure_volume,Vol.mm3,volume,NA,primary,"Insectivora, Scandentia & Primates",pineal body
Stephan_etal_1981,Stephan_etal_1981_TablesI-VI,Corpus_subcommissurale,Corpus_subcommissurale,Corpus_subcommissurale,brain_structure_volume,Vol.mm3,volume,NA,primary,"Insectivora, Scandentia & Primates",subcommissural organ
Stephan_etal_1981,Stephan_etal_1981_TablesI-VI,Corpus_subfornicale,Corpus_subfornicale,Corpus_subfornicale,brain_structure_volume,Vol.mm3,volume,NA,primary,"Insectivora, Scandentia & Primates",subfornical organ
Zilles_etal_2013,Zilles_etal_2013_Table1,GI,Cortex,Cortex,NA,GI.ratio,GI.ratio,NA,primary,Mammals,"Gyrification index — ratio of the total (inner + buried) cortical contour to the superficially exposed (outer) contour, measured on coronal sections; GI = 1 means no folding, higher = more folded. Whole-cortex value."
Mota_etal_2015,Mota_Herculano-Houzel_2015_TableS1,T_own_mm,Cortex,Cortex,NA,Thickness.mm,Thickness.mm,NA,primary,Mammals,"Mean cortical thickness of one hemisphere, mm — own dataset."
Mota_etal_2015,Mota_Herculano-Houzel_2015_TableS1,T_other_mm,Cortex,Cortex,NA,Thickness.mm,Thickness.mm,NA,secondary,Mammals,"Mean cortical thickness, mm — value compiled from other datasets."
Zilles_etal_2013,Zilles_etal_2013_Table1,GI_method,Cortex,Cortex,NA,provenance,provenance,NA,provenance,Mammals,Human-readable expansion of the Ref code's GI measurement method (footnote a).
Mota_etal_2015,Mota_Herculano-Houzel_2015_TableS1,FI_own,Cortex,Cortex,NA,FoldingIndex.MHH,size index (allometric),NA,primary,Mammals,Folding index (Mota & Herculano-Houzel definition) of one hemisphere — own dataset. NOTE: this is NOT the Zilles gyrification index (GI); it is a distinct folding measure and is not pooled with GI.
Mota_etal_2015,Mota_Herculano-Houzel_2015_TableS1,FI_other,Cortex,Cortex,NA,FoldingIndex.MHH,size index (allometric),NA,secondary,Mammals,Folding index (MHH definition) — value compiled from other datasets. Not the Zilles GI; excluded from GI merge.
Mota_etal_2015,Mota_Herculano-Houzel_2015_TableS1,AG_own_mm2,Cortex,Cortex,NA,TotalSurface.mm2,surface area,NA,primary,Mammals,"TOTAL (pial, including buried/sulcal) cortical surface area of one hemisphere, mm2 — Mota & Herculano-Houzel's own dataset. [Corrected 2026-08-25: earlier definition said ""exposed""; the paper defines FI = AG/AE, ""the ratio of total surface area AG to exposed surface area AE"", so AG is the total grey surface. Consistent with FI=1 ⇒ AG=AE for lissencephalic species.]"
Mota_etal_2015,Mota_Herculano-Houzel_2015_TableS1,AG_other_mm2,Cortex,Cortex,NA,TotalSurface.mm2,surface area,NA,secondary,Mammals,"TOTAL (pial) cortical surface area of one hemisphere, mm2 — value compiled from other datasets (see Reference). [Corrected 2026-08-25, same AG total-vs-exposed fix as AG_own_mm2.]"
Bush_Allman_2004_a,Bush_Allman_2004_a,rest_of_cortex_grey_cm3,CortexGreyRest,CortexGreyRest,brain_structure_volume,Volume.cm3,volume,NA,primary,NA,rest-of-cortex grey matter volume
Stephan_etal_1987,Stephan_etal_1987,corticobasolateral_LAM_mm3,CorticobasolateralAmygdala,CorticobasolateralAmygdala,NA,Volume.mm3,volume,mean,primary,Insectivora–Primates (incl. Homo),cortico-basolateral group / lateral amygdala (LAM) = lateral + basal + cortical nuclei
Heffner_Masterton_1975,Heffner_Masterton_1975_TableI,Largest fiber diameter µm,CorticospinalTract,CorticospinalTract,NA,FiberDiameter.um,FiberDiameter.um,max,primary,Mammals,largest pyramidal-tract fibre diameter in micrometres
Heffner_Masterton_1975,Heffner_Masterton_1975_TableI,Average fiber size x 10ˆ5 K,CorticospinalTract,CorticospinalTract,NA,FiberDiameter.um,FiberDiameter.um,mean,primary,Mammals,average fibre size index (K x 10^5) as printed
Heffner_Masterton_1983,Heffner_Masterton_1983_TableI,avg_fiber_size_um,CorticospinalTract,CorticospinalTract,NA,FiberDiameter.um,FiberDiameter.um,mean,primary,Mammals,average corticospinal fibre diameter in micrometres
Heffner_Masterton_1983,Heffner_Masterton_1983_TableI,largest_fiber_size_um,CorticospinalTract,CorticospinalTract,NA,FiberDiameter.um,FiberDiameter.um,max,primary,Mammals,largest corticospinal fibre diameter in micrometres
Heffner_Masterton_1975,Heffner_Masterton_1975_TableI,Number of fibers per tract,CorticospinalTract,CorticospinalTract,NA,FiberCount,count (number),NA,primary,Mammals,number of fibres in the pyramidal (corticospinal) tract
Heffner_Masterton_1983,Heffner_Masterton_1983_TableI,no_fibers_x10_3,CorticospinalTract,CorticospinalTract,NA,FiberCount,count (number),NA,primary,Mammals,number of fibres in the corticospinal tract in thousands (value x 1000 = fibre count)
Heffner_Masterton_1975,Heffner_Masterton_1975_TableI,Area of tract mmˆ2,CorticospinalTract,CorticospinalTract,NA,Area.mm2,surface area,NA,primary,Mammals,cross-sectional area of the pyramidal tract in mm2
Heffner_Masterton_1983,Heffner_Masterton_1983_TableI,area_mm2,CorticospinalTract,CorticospinalTract,NA,Area.mm2,surface area,NA,primary,Mammals,cross-sectional area of the corticospinal (pyramidal) tract in mm2
Krubitzer_Kaas_1990,Krubitzer_Kaas_1990_Table1,pct_DI,DI,DI,NA,pct.neocortex_surface,surface area,NA,primary,Primates,dorsointermediate visual area (DI) as percent of total neocortex surface
Krubitzer_Kaas_1990,Krubitzer_Kaas_1990_Table1,pct_DL,DL,DL,NA,pct.neocortex_surface,surface area,NA,primary,Primates,dorsolateral visual area (DL) as percent of total neocortex surface
Krubitzer_Kaas_1990,Krubitzer_Kaas_1990_Table1,pct_DM,DM,DM,NA,pct.neocortex_surface,surface area,NA,primary,Primates,dorsomedial visual area (DM) as percent of total neocortex surface
